OBLAST_ID,ACQ_DATE,TEMPERATURE_2M_MAX (°C),TEMPERATURE_2M_MIN (°C),TEMPERATURE_2M_MEAN (°C),RAIN_SUM (MM),SNOWFALL_SUM (CM),WIND_DIRECTION_10M_DOMINANT (°),CLOUD_COVER (%),YEAR
UA48,2023-02-11,4.45,-2.25,0.5291667,0.0,0.35,312.02847,41.645832,2023
UA43,2023-02-11,2.9285,-2.1215,0.6264166,0.5,0.0,272.00952,21.779167,2023
UA65,2023-02-11,4.9355,-2.0145,0.7250834,0.0,0.28,301.94138,35.19167,2023
UA71,2023-02-11,1.2850001,-3.065,-0.17958336,0.20000002,0.7,314.0647,98.93333,2023
UA05,2023-02-11,1.7520001,-3.348,0.008250068,0.5,0.35000002,324.9652,92.94167,2023
UA07,2023-02-11,3.213,-2.687,0.5692499,0.5,0.0,322.30338,96.4125,2023
UA61,2023-02-11,1.6695,-4.0805,-0.43258333,0.70000005,0.21000001,319.9541,94.479164,2023
UA12,2023-02-11,0.6365,-3.3635,-0.8343334,0.0,1.6800001,295.00198,59.420834,2023
UA21,2023-02-11,5.4230003,-3.127,0.48341668,0.0,0.77,28.97525,73.566666,2023
UA46,2023-02-12,3.641,-4.509,0.28475025,0.0,0.0,270.33813,48.4375,2023
UA59,2023-02-12,0.6455,-8.9045,-3.9440832,0.0,0.35,287.1399,55.516666,2023
UA40,2023-02-12,4.017,-1.383,1.6274167,0.0,0.0,338.83865,69.45417,2023
UA68,2023-02-12,2.0855,-5.4645,-1.2520002,0.1,0.07,286.45544,45.2375,2023
UA43,2023-02-12,3.5785,-4.9214997,-0.89441663,0.0,0.0,286.75403,54.2625,2023
UA48,2023-02-12,5.3,-4.55,0.102083325,0.0,0.0,291.7055,39.841667,2023
UA07,2023-02-12,4.313,-3.337,1.2921667,0.4,0.07,277.0679,32.9375,2023
UA74,2023-02-12,1.7785001,-5.8215,-1.334,0.0,0.14,281.1989,36.325,2023
UA05,2023-02-12,2.602,-4.048,-0.7709171,0.2,0.14,285.47952,43.329166,2023
UA26,2023-02-12,4.1365,-4.2135,0.34066644,0.1,0.0,282.71265,58.520832,2023
UA09,2023-02-12,-1.324,-4.724,-3.307334,0.0,0.49,292.95868,97.75833,2023
UA63,2023-02-12,0.3865,-8.013499,-4.1947503,0.0,1.1200001,290.1054,77.57917,2023
UA18,2023-02-12,2.472,-3.9780002,-0.39466676,0.1,0.07,282.4437,34.708332,2023
UA65,2023-02-12,3.9355001,-4.9645,-0.60616666,0.0,0.0,284.06842,41.7625,2023
UA71,2023-02-12,3.435,-4.665,-0.9983337,0.0,0.0,284.37,36.804165,2023
UA23,2023-02-12,3.126,-5.674,-1.1823334,0.0,0.0,292.70496,52.595837,2023
UA56,2023-02-12,3.611,-3.239,0.84433335,0.1,0.0,276.77322,30.141668,2023
UA14,2023-02-12,-0.171,-6.071,-2.9710007,0.0,0.7,290.5496,96.45416,2023
UA21,2023-02-12,2.573,-4.877,-1.2228333,0.0,0.0,75.56201,40.783333,2023
UA53,2023-02-12,0.5245,-8.4755,-3.958834,0.0,0.28,286.29407,53.870834,2023
UA61,2023-02-12,3.0195,-4.9805,-0.43258336,0.3,0.0,285.6722,45.824997,2023
UA12,2023-02-12,0.9865,-6.2135,-2.4739168,0.0,0.21000001,287.92358,76.004166,2023
UA35,2023-02-12,3.5440001,-5.306,-1.1393334,0.0,0.0,292.18674,35.975002,2023
UA30,2023-02-12,1.8575001,-5.0925,-1.0737501,0.0,0.28,281.6625,28.783333,2023
UA77,2023-02-12,4.0175004,-5.3325,-0.42833352,0.0,0.0,287.29547,54.983334,2023
UA32,2023-02-12,1.8575001,-5.0925,-1.0737501,0.0,0.28,281.6625,28.783333,2023
UA51,2023-02-12,5.355,-2.945,0.7945834,0.0,0.0,295.93295,43.3,2023
UA40,2023-02-13,5.467,3.167,4.5690837,6.4,0.21000001,306.92194,30.762499,2023
UA59,2023-02-13,2.2955,-1.7544999,0.4934167,0.4,2.38,322.61264,87.625,2023
UA46,2023-02-13,4.441,0.991,2.813917,0.0,0.0,302.34976,85.200005,2023
UA12,2023-02-13,3.5865002,-0.91349995,1.469833,1.8000001,2.17,303.44064,73.17917,2023
UA26,2023-02-13,4.0365,2.3365002,3.1614997,0.3,0.0,302.0015,75.76667,2023
UA32,2023-02-13,3.9074998,-0.44250003,1.9470831,1.0000001,0.0,323.68848,82.34583,2023
UA74,2023-02-13,3.1785,-1.3715,1.49725,1.0,0.49,327.79535,93.1,2023
UA51,2023-02-13,5.7549996,2.555,3.988333,0.4,0.0,306.0783,37.65,2023
UA23,2023-02-13,3.026,0.126,1.101,2.1999998,0.56,288.15997,64.69584,2023
UA14,2023-02-13,2.6290002,-2.021,0.6310833,0.4,4.2000003,290.02216,87.5875,2023
UA56,2023-02-13,5.511,0.261,3.1755836,0.1,0.0,313.22186,91.1625,2023
UA61,2023-02-13,4.1194997,0.6695,2.4653332,0.3,0.0,309.10446,78.708336,2023
UA35,2023-02-13,3.5440001,-0.256,1.8273335,1.5000001,0.14,319.35614,69.200005,2023
UA53,2023-02-13,1.9745001,-1.5255,0.60783327,1.4000001,2.6599998,314.3925,81.191666,2023
UA30,2023-02-13,3.9074998,-0.44250003,1.9470831,1.0000001,0.0,323.68848,82.34583,2023
UA77,2023-02-13,4.3175,2.6175,3.3070834,0.2,0.0,304.0214,64.737495,2023
UA71,2023-02-13,3.485,0.23500001,2.0412498,2.1000001,0.28,316.93915,73.53333,2023
UA65,2023-02-13,4.7855,0.6355,2.52925,1.6000001,0.0,300.08826,43.30417,2023
UA05,2023-02-13,5.052,0.502,2.7770002,0.6,0.0,319.82434,73.22083,2023
UA21,2023-02-13,6.9729996,-0.92700005,2.8625832,0.0,0.07,327.1821,76.979164,2023
UA68,2023-02-13,3.1855001,0.1855,2.0688334,0.4,0.0,313.96423,77.89167,2023
UA48,2023-02-13,5.6,0.8,3.1541665,1.6000001,0.0,309.276,47.808334,2023
UA07,2023-02-13,5.913,0.913,3.5838337,0.0,0.0,314.6566,90.65833,2023
UA63,2023-02-13,2.4365,-1.6635,0.63858324,0.39999998,4.34,311.29477,78.9625,2023
UA09,2023-02-13,1.576,-2.924,-0.23024996,0.50000006,3.43,276.46866,89.42917,2023
UA43,2023-02-13,4.0285,0.2785,2.2472498,2.1999998,0.0,276.24255,35.245834,2023
UA18,2023-02-13,5.3719997,-0.778,2.5449166,0.1,0.0,322.6467,86.60834,2023
UA18,2023-02-14,3.672,-3.7280002,-0.62383324,0.0,0.0,331.36075,64.23333,2023
UA74,2023-02-14,2.2784998,-3.0215,-1.1194166,0.0,0.0,341.2164,60.858334,2023
UA43,2023-02-14,2.8785,-1.9215,0.73266673,0.1,0.77,331.88748,76.9125,2023
UA35,2023-02-14,2.444,-2.356,-0.060166627,0.0,0.0,339.05115,87.69167,2023
UA51,2023-02-14,4.305,-0.19500001,1.7383336,0.3,0.0,338.67758,73.67083,2023
UA59,2023-02-14,-0.6045,-4.7045,-2.2024167,0.0,0.07,353.8739,60.295834,2023
UA68,2023-02-14,3.7355,-2.7645,-0.3853334,0.0,0.0,329.96072,62.037502,2023
UA12,2023-02-14,1.3865,-2.9635,-0.47808334,0.0,1.1200001,339.05212,73.15833,2023
UA23,2023-02-14,2.626,-1.474,0.25308335,0.0,1.19,341.12982,87.36667,2023
UA05,2023-02-14,3.602,-3.448,-0.48341677,0.0,0.0,337.02847,69.862495,2023
UA46,2023-02-14,3.891,-2.2589998,0.88683337,0.0,0.0,296.51318,70.4625,2023
UA40,2023-02-14,3.417,1.267,2.3336666,1.1000001,1.2600002,358.61667,83.15833,2023
UA09,2023-02-14,-1.2739999,-7.424,-2.882333,0.0,0.84,341.62247,72.01667,2023
UA07,2023-02-14,4.813,-3.187,-0.011999935,0.0,0.0,310.13385,52.0,2023
UA26,2023-02-14,4.8865,-2.9635,1.6115001,0.0,0.0,309.5379,81.59583,2023
UA77,2023-02-14,5.1175003,-1.6325,1.6862497,0.0,0.0,307.87506,84.15417,2023
UA65,2023-02-14,2.8855,-3.4645,0.94383335,0.0,0.0,342.23502,67.424995,2023
UA30,2023-02-14,2.7575,-2.5925,-0.44458333,0.0,0.0,338.77264,71.754166,2023
UA63,2023-02-14,-0.6635,-4.0135,-2.0989165,0.0,0.07,345.57663,54.7375,2023
UA71,2023-02-14,2.485,-2.265,-0.14833336,0.0,0.0,333.80948,80.6875,2023
UA56,2023-02-14,3.8109999,-3.139,0.033916682,0.0,0.0,316.4353,56.483334,2023
UA21,2023-02-14,7.273,-2.827,2.5188334,0.0,0.0,355.649,85.53333,2023
UA14,2023-02-14,-0.171,-3.4710002,-1.4001665,0.0,1.0500001,343.61038,77.90417,2023
UA53,2023-02-14,-0.5755,-5.5755,-1.7588334,0.0,0.49,346.82263,74.07917,2023
UA61,2023-02-14,3.2695,-3.8305,-0.3325833,0.0,0.0,316.63934,63.845837,2023
UA32,2023-02-14,2.7575,-2.5925,-0.44458333,0.0,0.0,338.77264,71.754166,2023
UA48,2023-02-14,3.45,-2.7,1.2145834,0.0,0.0,340.05746,67.90833,2023
UA74,2023-02-15,-0.1715,-4.1215,-1.8798333,0.0,0.21000001,141.39655,28.512503,2023
UA77,2023-02-15,9.4175,-3.4825,1.58625,0.0,0.0,261.2839,40.116665,2023
UA30,2023-02-15,4.0075,-1.2925,0.45958337,0.0,0.35,191.25507,37.858334,2023
UA56,2023-02-15,7.261,-3.6890001,1.32975,0.0,0.0,242.54399,28.800001,2023
UA23,2023-02-15,0.82600003,-5.174,-2.3302495,0.0,0.35,324.41086,89.075005,2023
UA61,2023-02-15,7.4195,-4.5305004,0.75908333,0.0,0.0,246.26248,32.2,2023
UA48,2023-02-15,3.15,-4.5,-0.9791665,0.0,0.0,293.8349,59.654163,2023
UA14,2023-02-15,-1.9209999,-6.171,-3.5522501,0.0,0.63,332.3361,94.666664,2023
UA71,2023-02-15,0.785,-6.215,-2.1212502,0.0,0.21000001,309.0353,43.587498,2023
UA18,2023-02-15,6.272,-4.3780003,0.3428334,0.0,0.0,243.98686,15.175,2023
UA65,2023-02-15,2.9355001,-4.4144998,-1.4353333,0.0,0.0,304.48184,72.924995,2023
UA09,2023-02-15,-2.824,-11.274,-5.60525,0.0,0.21000001,322.08615,95.24167,2023
UA35,2023-02-15,1.3939999,-6.406,-1.8955832,0.0,0.21000001,308.35846,52.0625,2023
UA32,2023-02-15,4.0075,-1.2925,0.45958337,0.0,0.35,191.25507,37.858334,2023
UA63,2023-02-15,-1.4135,-6.0135,-3.809333,0.0,0.0,338.47977,90.99583,2023
UA05,2023-02-15,7.102,-4.548,0.6978337,0.0,0.0,250.34605,24.854166,2023
UA26,2023-02-15,9.5865,-3.7135,0.9114999,0.0,0.0,229.81488,47.712498,2023
UA46,2023-02-15,7.791,-1.8590001,2.0305836,0.0,0.0,238.19061,55.649998,2023
UA59,2023-02-15,-1.1044999,-8.0045,-4.812833,0.0,0.0,5.0704093,87.52917,2023
UA51,2023-02-15,4.6549997,-2.195,0.9216667,0.0,0.0,270.54565,38.1875,2023
UA53,2023-02-15,-0.7255,-7.0255,-4.321334,0.0,0.07,350.76675,72.17083,2023
UA07,2023-02-15,7.263,-3.537,1.4067501,0.0,0.0,235.9111,10.1375,2023
UA43,2023-02-15,1.7284999,-4.3715,-1.5589999,0.0,0.0,301.02258,68.208336,2023
UA40,2023-02-15,3.417,-0.283,1.8065833,0.0,0.0,346.614,75.2625,2023
UA68,2023-02-15,7.0355,-4.4144998,0.66466683,0.0,0.0,247.48341,14.325001,2023
UA21,2023-02-15,5.9729996,-0.577,1.962583,0.0,0.0,132.72952,22.449999,2023
UA12,2023-02-15,-0.16350001,-5.8135,-3.2301672,0.0,0.0,325.05038,77.4125,2023
UA05,2023-02-16,4.902,0.652,2.8124168,0.0,0.0,279.48996,56.883335,2023
UA56,2023-02-16,7.461,1.811,4.169333,1.1,0.21000001,259.32108,59.15417,2023
UA65,2023-02-16,6.8355002,-1.0145,3.1646664,0.0,0.0,262.40543,38.850002,2023
UA40,2023-02-16,8.266999,2.2670002,6.0795007,0.90000004,0.0,238.40627,32.2,2023
UA26,2023-02-16,11.3365,0.9865,5.203167,1.6,0.0,260.6295,27.125,2023
UA12,2023-02-16,-0.0635,-3.1135,-1.3093333,0.10000001,1.8200005,124.6087,61.649998,2023
UA14,2023-02-16,-0.62099993,-7.9709997,-4.3085,0.0,0.28,115.88697,83.0375,2023
UA59,2023-02-16,-1.9545,-7.5545,-5.1253333,0.0,0.0,106.87778,37.537502,2023
UA68,2023-02-16,7.3855,0.43549997,3.1500835,0.0,0.0,283.57642,49.4375,2023
UA53,2023-02-16,-1.0755,-3.8755,-2.4671662,0.0,1.5400002,114.48396,40.9375,2023
UA07,2023-02-16,8.212999,0.563,3.8067496,2.7,0.84,252.76033,54.175003,2023
UA63,2023-02-16,-0.5635,-6.3135,-3.8614168,0.0,0.0,109.00773,78.0875,2023
UA61,2023-02-16,9.0195,0.5695,3.8590834,0.6,0.0,274.26254,38.000004,2023
UA35,2023-02-16,3.144,-2.5059998,0.20441675,0.0,0.0,263.56744,64.04583,2023
UA23,2023-02-16,8.026,-2.124,1.8947498,0.3,0.90999997,197.54141,55.17917,2023
UA43,2023-02-16,10.2285,-2.4215,4.393083,0.2,0.0,242.5353,54.225002,2023
UA21,2023-02-16,5.6730003,-0.17699999,2.6771667,3.6,0.0,133.20021,65.4,2023
UA77,2023-02-16,10.6675,0.0675,4.4300003,0.2,0.0,281.93494,28.9125,2023
UA74,2023-02-16,0.1785,-1.6715,-0.9944167,0.0,0.7,127.51268,100.0,2023
UA30,2023-02-16,2.1575,-2.2425,0.16166669,0.1,0.21000001,187.17422,93.36667,2023
UA32,2023-02-16,2.1575,-2.2425,0.16166669,0.1,0.21000001,187.17422,93.36667,2023
UA18,2023-02-16,3.722,0.722,2.5511665,0.6,0.0,274.48447,58.020832,2023
UA48,2023-02-16,6.3,-1.35,2.6520834,0.0,0.0,275.4402,45.525005,2023
UA51,2023-02-16,8.805,0.35500002,3.882084,0.0,0.0,288.39154,51.24167,2023
UA09,2023-02-16,-1.474,-11.924,-6.8594165,0.0,0.14,48.97251,72.174995,2023
UA46,2023-02-16,9.441,0.741,3.9743338,2.8,0.07,251.09258,25.300001,2023
UA71,2023-02-16,1.2349999,-1.365,0.03708334,0.0,0.0,133.71562,76.82917,2023
UA77,2023-02-17,12.367499,5.3675003,8.834167,3.3,0.0,284.48846,56.095837,2023
UA68,2023-02-17,7.6855,3.3355,5.5625834,5.0999994,0.0,276.38528,95.49167,2023
UA65,2023-02-17,9.1355,-0.9145,3.5875835,0.3,0.0,241.11351,76.1625,2023
UA43,2023-02-17,8.3285,-0.6715,4.6930833,0.8,0.0,237.456,85.229164,2023
UA21,2023-02-17,10.023,3.873,6.650083,6.0999994,0.0,134.89636,84.895836,2023
UA35,2023-02-17,8.044,-2.056,2.4523332,1.2,1.54,237.32513,93.825005,2023
UA74,2023-02-17,4.6285,-1.8715,1.3910002,4.1000004,5.32,238.57042,100.0,2023
UA32,2023-02-17,6.3075,-0.14250001,3.2720833,4.999999,1.2600001,254.95102,99.958336,2023
UA05,2023-02-17,7.752,2.302,5.04575,6.0,0.0,268.34644,93.666664,2023
UA09,2023-02-17,1.376,-14.074,-7.201081,0.1,3.8500001,150.10118,39.1625,2023
UA53,2023-02-17,3.2245002,-2.7254999,0.06825014,0.6,3.78,204.621,100.0,2023
UA40,2023-02-17,8.566999,5.017,7.1940827,2.4999998,0.0,231.05022,73.387505,2023
UA18,2023-02-17,6.3719997,1.922,4.69075,6.0000005,0.0,268.14163,100.0,2023
UA12,2023-02-17,3.8365002,-1.6135,0.849,0.70000005,1.7500001,202.08629,100.0,2023
UA71,2023-02-17,7.685,-1.2650001,3.2454169,2.3,2.3799999,244.25305,99.19167,2023
UA46,2023-02-17,8.591,4.691,6.6035004,8.9,0.07,271.33075,71.65417,2023
UA63,2023-02-17,2.2364998,-6.2635,-2.0426667,0.6,3.92,173.05055,59.666668,2023
UA48,2023-02-17,10.3,-0.9,4.2,0.4,0.0,244.15866,77.07084,2023
UA59,2023-02-17,2.1955001,-5.3545003,-1.431583,1.4,8.05,186.46912,76.916664,2023
UA61,2023-02-17,8.3695,4.1194997,6.232,8.1,0.0,278.33505,67.012505,2023
UA56,2023-02-17,7.211,3.461,5.761,5.1999993,0.0,273.2772,99.90833,2023
UA30,2023-02-17,6.3075,-0.14250001,3.2720833,4.999999,1.2600001,254.95102,99.958336,2023
UA51,2023-02-17,12.205,0.40500003,5.994583,0.4,0.0,248.81487,47.8125,2023
UA14,2023-02-17,2.429,-7.521,-2.5084999,0.3,2.6599998,172.52693,82.15417,2023
UA23,2023-02-17,4.776,-0.574,2.121833,2.7,0.0,233.2681,98.65833,2023
UA26,2023-02-17,11.3365,6.0864997,8.626084,7.3,0.0,275.65967,67.325005,2023
UA07,2023-02-17,7.713,3.613,5.9734173,4.2,0.0,273.178,99.958336,2023
UA18,2023-02-18,3.822,-0.078,2.4615834,0.20000002,0.28,284.25006,81.70417,2023
UA74,2023-02-18,3.9785001,-0.8715,1.7451664,0.3,1.61,277.07483,89.13333,2023
UA09,2023-02-18,4.726,0.326,1.7905835,0.0,0.0,255.28816,97.44167,2023
UA40,2023-02-18,10.167,5.567,7.712834,3.6,0.0,253.00906,77.370834,2023
UA56,2023-02-18,3.861,0.461,2.6026666,0.3,0.0,285.32635,76.754166,2023
UA32,2023-02-18,3.9575,0.15749997,2.0512497,0.0,0.07,277.82895,81.924995,2023
UA53,2023-02-18,4.9745,-0.47550002,2.0265834,0.0,0.0,275.2598,95.95416,2023
UA14,2023-02-18,4.779,-0.07099998,2.045667,0.0,0.0,253.83975,96.825005,2023
UA12,2023-02-18,6.6365,0.5865,2.8615,0.0,0.0,272.88068,82.71667,2023
UA07,2023-02-18,3.663,0.61300004,2.6150835,0.2,0.07,285.85944,81.07917,2023
UA48,2023-02-18,8.9,3.2,5.708334,2.7,0.0,280.08353,63.604168,2023
UA05,2023-02-18,5.402,1.052,2.8603332,1.1,0.07,283.47372,81.041664,2023
UA59,2023-02-18,3.6955001,-0.4545,1.1975832,0.4,0.98,272.3594,100.0,2023
UA71,2023-02-18,5.1349998,0.335,2.787083,0.0,0.0,274.64624,83.770836,2023
UA26,2023-02-18,8.486501,1.8365,5.828167,9.6,0.21000001,312.90656,76.23333,2023
UA43,2023-02-18,10.1785,4.4785004,6.216,3.3000002,0.0,258.48868,68.09583,2023
UA63,2023-02-18,4.2365,0.2365,1.91775,0.70000005,0.14,271.97324,100.0,2023
UA35,2023-02-18,6.144,0.094,2.7606666,0.0,0.0,275.4344,66.924995,2023
UA46,2023-02-18,6.3910003,0.39100003,3.0035,5.4,0.0,293.83282,82.69584,2023
UA21,2023-02-18,9.723,3.173,6.731333,6.2000003,0.0,315.3515,89.78333,2023
UA68,2023-02-18,4.4355,0.3355,2.348,3.8999996,0.0,292.1197,81.433334,2023
UA51,2023-02-18,10.705,4.455,7.432083,6.2,0.0,281.56696,70.25417,2023
UA77,2023-02-18,8.9675,3.1175,6.5425,15.200003,0.0,308.72052,68.0,2023
UA30,2023-02-18,3.9575,0.15749997,2.0512497,0.0,0.07,277.82895,81.924995,2023
UA61,2023-02-18,4.0695,0.8195,2.5778332,6.1000004,0.07,300.7391,78.96667,2023
UA65,2023-02-18,7.9855,2.7355,5.3188334,7.2,0.0,267.53806,68.92084,2023
UA23,2023-02-18,8.126,0.426,3.8884993,1.1,0.0,267.4151,76.55,2023
UA35,2023-02-19,4.144,-2.006,1.2565001,0.0,0.21000001,286.30304,74.708336,2023
UA07,2023-02-19,5.313,-1.537,1.5567499,3.8999999,1.4,270.60913,74.375,2023
UA56,2023-02-19,5.061,-2.139,1.10475,3.6,3.29,270.36853,74.05417,2023
UA18,2023-02-19,2.922,-2.328,0.27408335,1.2,2.8700001,274.5091,80.808334,2023
UA63,2023-02-19,1.6365,-2.8635,-0.44058332,0.0,1.1900002,272.52994,82.96667,2023
UA71,2023-02-19,3.885,-1.7650001,0.99125004,0.1,0.70000005,277.07986,73.04583,2023
UA40,2023-02-19,8.516999,5.067,6.3524165,2.2,0.0,312.53244,60.925003,2023
UA61,2023-02-19,6.1194997,-2.1305,1.6215833,0.3,0.56,274.5644,87.225,2023
UA12,2023-02-19,3.3365002,-1.2135,1.1510834,0.0,0.0,280.6954,66.112495,2023
UA74,2023-02-19,1.8285,-2.2715,-0.25483355,0.099999994,1.05,275.73688,74.854164,2023
UA53,2023-02-19,2.6745,-2.8755,-0.08591672,0.0,0.21000001,276.7359,68.862495,2023
UA26,2023-02-19,7.2365,-0.46350002,3.2927501,0.1,0.0,273.9611,91.854164,2023
UA51,2023-02-19,6.5049996,1.405,4.28,1.0,0.0,304.8229,77.9,2023
UA43,2023-02-19,6.6285,1.4284999,4.549333,5.6,0.0,287.69836,73.38334,2023
UA77,2023-02-19,7.3175,0.0675,3.6425002,0.2,0.0,285.20697,94.237495,2023
UA68,2023-02-19,5.4355,-2.3144999,1.09175,0.3,0.21000001,280.95847,88.65833,2023
UA30,2023-02-19,3.2575,-2.4925,0.27208325,0.3,2.1,276.16586,74.19583,2023
UA46,2023-02-19,6.791,-1.6090001,1.9035001,0.6,0.48999998,264.59097,84.14167,2023
UA48,2023-02-19,5.95,0.55,3.5916665,1.4000001,0.0,300.2782,88.87083,2023
UA32,2023-02-19,3.2575,-2.4925,0.27208325,0.3,2.1,276.16586,74.19583,2023
UA21,2023-02-19,7.1730003,-1.127,3.2625837,0.0,0.0,237.25456,93.59167,2023
UA59,2023-02-19,0.2455,-3.7045,-1.4274163,0.0,0.90999997,272.92188,78.25,2023
UA05,2023-02-19,4.202,-1.8479999,1.0186667,0.70000005,0.49,281.6398,88.24167,2023
UA09,2023-02-19,2.776,-1.7739999,0.6010001,0.0,0.07,268.61096,63.841663,2023
UA23,2023-02-19,4.976,-0.424,2.4405835,1.3000001,0.0,292.45068,80.9625,2023
UA14,2023-02-19,2.729,-1.571,0.3873334,0.0,0.21000001,266.31607,73.3125,2023
UA65,2023-02-19,5.8355002,0.98550004,3.637583,2.7,0.0,299.52185,89.525,2023
UA46,2023-02-20,9.341,4.691,7.0139174,6.8999996,0.0,288.9721,70.8625,2023
UA18,2023-02-20,5.972,2.5219998,4.5345006,4.7,0.14,290.9581,66.854164,2023
UA07,2023-02-20,7.463,3.213,5.846334,3.7999992,0.21000001,295.21295,87.924995,2023
UA21,2023-02-20,12.172999,2.923,6.7813325,0.4,0.0,40.862362,82.475,2023
UA77,2023-02-20,12.6675,6.9675,9.132083,2.8,0.0,288.4828,67.4125,2023
UA26,2023-02-20,9.986501,5.7865,8.407332,5.0999994,0.0,285.16815,70.9375,2023
UA09,2023-02-20,6.776,-2.474,1.6947502,0.59999996,1.4000001,246.52898,73.76667,2023
UA63,2023-02-20,5.1365,-1.7635,1.7469164,1.5000001,3.5,263.16055,62.591663,2023
UA35,2023-02-20,8.7439995,1.3939999,4.7898335,4.1,1.1899999,276.39038,59.27917,2023
UA56,2023-02-20,7.211,2.961,5.590166,3.1000001,0.14,292.79477,82.200005,2023
UA23,2023-02-20,10.326,0.176,4.9968333,4.7000003,0.63,260.37976,52.46667,2023
UA14,2023-02-20,5.929,-1.471,2.1998334,0.7,2.9399998,248.27513,65.84167,2023
UA30,2023-02-20,5.3075,0.65749997,3.3658333,4.9999995,1.33,286.85474,60.370834,2023
UA51,2023-02-20,13.905001,4.7549996,8.7612505,1.0,0.0,269.09113,55.141666,2023
UA59,2023-02-20,3.9955,-2.3545,0.9246667,1.8000001,4.06,272.32217,67.075005,2023
UA43,2023-02-20,12.1285,1.3785,7.43475,6.2,0.0,253.19281,47.983334,2023
UA68,2023-02-20,7.7855,3.8355002,5.858416,3.7999995,0.0,291.9273,76.333336,2023
UA71,2023-02-20,6.985,1.185,4.285,3.6000001,1.75,278.2563,60.579166,2023
UA65,2023-02-20,11.1355,3.1355,7.077167,2.6000001,0.0,258.61707,53.266666,2023
UA48,2023-02-20,11.95,4.1,7.6166673,2.3,0.0,267.66077,56.454166,2023
UA32,2023-02-20,5.3075,0.65749997,3.3658333,4.9999995,1.33,286.85474,60.370834,2023
UA05,2023-02-20,8.652,4.252,5.7457504,5.299999,0.0,290.5821,67.09583,2023
UA61,2023-02-20,8.3195,4.1695,6.37575,5.299999,0.0,291.77124,79.82917,2023
UA74,2023-02-20,4.2785,-0.6215,2.251417,3.2,2.03,287.49622,83.50833,2023
UA12,2023-02-20,7.5864997,0.7865,3.7698333,3.2000003,2.17,260.4605,55.05417,2023
UA53,2023-02-20,5.4245,0.074499995,2.6807501,1.5999999,3.71,269.10913,53.61667,2023
UA40,2023-02-20,9.316999,6.117,7.9503326,1.6,0.0,249.77959,66.82917,2023
UA21,2023-02-21,10.123,1.373,5.97925,0.0,0.0,358.84796,71.129166,2023
UA56,2023-02-21,2.461,-0.889,0.69016665,0.6,0.42,335.29617,71.2875,2023
UA61,2023-02-21,4.3195,0.4195,2.9778337,1.7,0.14,317.52734,68.65,2023
UA23,2023-02-21,3.976,-2.924,2.2635,0.1,0.0,308.43558,58.845837,2023
UA12,2023-02-21,2.7364998,-3.7635002,-0.48433337,0.1,0.35000002,318.66336,70.24167,2023
UA14,2023-02-21,1.8790001,-6.971,-2.5022502,0.3,0.14,323.44815,95.43333,2023
UA30,2023-02-21,0.9575,-5.0425,-2.2883334,0.0,0.21000001,339.77505,82.362495,2023
UA40,2023-02-21,8.816999,2.867,7.1045012,0.0,0.0,325.239,66.92084,2023
UA32,2023-02-21,0.9575,-5.0425,-2.2883334,0.0,0.21000001,339.77505,82.362495,2023
UA77,2023-02-21,6.4675,1.8675,4.8383336,0.2,0.0,310.52496,82.433334,2023
UA51,2023-02-21,9.255,1.055,5.8549995,0.0,0.0,315.33765,54.24167,2023
UA18,2023-02-21,1.7720001,-2.328,-0.52591664,0.0,0.21000001,336.18134,83.333336,2023
UA68,2023-02-21,3.3855,-0.7645,1.9125834,0.70000005,0.28,328.5998,68.316666,2023
UA07,2023-02-21,2.663,-0.63699996,1.3171667,0.90000004,0.35000002,341.78174,70.879166,2023
UA48,2023-02-21,6.0,1.2,4.058333,0.0,0.0,315.50034,57.995834,2023
UA74,2023-02-21,-1.5715001,-7.2714996,-4.781916,0.0,0.0,352.51678,96.15,2023
UA65,2023-02-21,6.6855,1.4354999,4.1605,0.0,0.0,312.4374,57.545834,2023
UA71,2023-02-21,1.635,-3.2150002,-0.5941667,0.0,0.28,325.22318,64.75,2023
UA46,2023-02-21,5.441,1.1409999,3.8660002,0.90000004,0.0,314.63037,79.00833,2023
UA59,2023-02-21,-2.2045,-12.4545,-8.708668,0.0,0.0,339.6965,96.42917,2023
UA35,2023-02-21,3.0440001,-2.056,0.3669167,0.0,0.0,325.84622,57.333332,2023
UA43,2023-02-21,8.1785,0.8285,5.257667,0.0,0.0,295.46777,69.700005,2023
UA09,2023-02-21,1.826,-7.874,-2.757333,0.4,0.21000001,312.04843,87.53333,2023
UA53,2023-02-21,1.1244999,-7.2755,-3.1921663,0.2,0.21000001,335.84985,85.34167,2023
UA63,2023-02-21,-0.5135,-9.763499,-5.6822505,0.0,0.0,337.7425,93.65,2023
UA05,2023-02-21,4.252,-0.698,1.2040834,1.1,0.56,321.2596,75.191666,2023
UA26,2023-02-21,6.0365,1.6865,4.6427503,0.0,0.0,308.68643,84.745834,2023
UA51,2023-02-22,2.655,0.205,1.29875,0.0,0.0,80.206245,40.904167,2023
UA40,2023-02-22,4.017,-1.533,2.1419997,0.0,0.0,36.945248,20.0125,2023
UA43,2023-02-22,1.7785001,-4.2215,-0.64858335,0.0,0.0,10.491407,43.595837,2023
UA53,2023-02-22,-2.5254998,-9.8255,-6.852583,0.0,0.0,334.08603,62.166668,2023
